key;day_full;day;month_nr;Semester;year
2255;04/03/2016;4;3;1;2016
2256;05/03/2016;5;3;1;2016
2257;06/03/2016;6;3;1;2016
2258;07/03/2016;7;3;1;2016
2259;08/03/2016;8;3;1;2016
2260;09/03/2016;9;3;1;2016
2261;10/03/2016;10;3;1;2016
2262;11/03/2016;11;3;1;2016
2263;12/03/2016;12;3;1;2016
2264;13/03/2016;13;3;1;2016
2265;14/03/2016;14;3;1;2016
2266;15/03/2016;15;3;1;2016
2267;16/03/2016;16;3;1;2016
2268;17/03/2016;17;3;1;2016
2269;18/03/2016;18;3;1;2016
2270;19/03/2016;19;3;1;2016
2271;20/03/2016;20;3;1;2016
2272;21/03/2016;21;3;1;2016
2273;22/03/2016;22;3;1;2016
2274;23/03/2016;23;3;1;2016
2275;24/03/2016;24;3;1;2016
2276;25/03/2016;25;3;1;2016
2277;26/03/2016;26;3;1;2016
2278;27/03/2016;27;3;1;2016
2279;28/03/2016;28;3;1;2016
2280;29/03/2016;29;3;1;2016
2281;30/03/2016;30;3;1;2016
2282;31/03/2016;31;3;1;2016
2283;01/04/2016;1;4;1;2016
2284;02/04/2016;2;4;1;2016
2285;03/04/2016;3;4;1;2016
2286;04/04/2016;4;4;1;2016
2287;05/04/2016;5;4;1;2016
2288;06/04/2016;6;4;1;2016
2289;07/04/2016;7;4;1;2016
2290;08/04/2016;8;4;1;2016
2291;09/04/2016;9;4;1;2016
2292;10/04/2016;10;4;1;2016
2293;11/04/2016;11;4;1;2016
2294;12/04/2016;12;4;1;2016
2295;13/04/2016;13;4;1;2016
2296;14/04/2016;14;4;1;2016
2297;15/04/2016;15;4;1;2016
2298;16/04/2016;16;4;1;2016
2299;17/04/2016;17;4;1;2016
2300;18/04/2016;18;4;1;2016
2301;19/04/2016;19;4;1;2016
2302;20/04/2016;20;4;1;2016
2303;21/04/2016;21;4;1;2016
2304;22/04/2016;22;4;1;2016
2305;23/04/2016;23;4;1;2016
2306;24/04/2016;24;4;1;2016
2307;25/04/2016;25;4;1;2016
2308;26/04/2016;26;4;1;2016
2309;27/04/2016;27;4;1;2016
2310;28/04/2016;28;4;1;2016
2311;29/04/2016;29;4;1;2016
2312;30/04/2016;30;4;1;2016
2313;01/05/2016;1;5;1;2016
2314;02/05/2016;2;5;1;2016
2315;03/05/2016;3;5;1;2016
2316;04/05/2016;4;5;1;2016
2317;05/05/2016;5;5;1;2016
2318;06/05/2016;6;5;1;2016
2319;07/05/2016;7;5;1;2016
2320;08/05/2016;8;5;1;2016
2321;09/05/2016;9;5;1;2016
2322;10/05/2016;10;5;1;2016
2323;11/05/2016;11;5;1;2016
2324;12/05/2016;12;5;1;2016
2325;13/05/2016;13;5;1;2016
2326;14/05/2016;14;5;1;2016
2327;15/05/2016;15;5;1;2016
2328;16/05/2016;16;5;1;2016
2329;17/05/2016;17;5;1;2016
2330;18/05/2016;18;5;1;2016
2331;19/05/2016;19;5;1;2016
2332;20/05/2016;20;5;1;2016
2333;21/05/2016;21;5;1;2016
2334;22/05/2016;22;5;1;2016
2335;23/05/2016;23;5;1;2016
2336;24/05/2016;24;5;1;2016
2337;25/05/2016;25;5;1;2016
2338;26/05/2016;26;5;1;2016
2339;27/05/2016;27;5;1;2016
2340;28/05/2016;28;5;1;2016
2341;29/05/2016;29;5;1;2016
2342;30/05/2016;30;5;1;2016
2343;31/05/2016;31;5;1;2016
2344;01/06/2016;1;6;1;2016
2345;02/06/2016;2;6;1;2016
2346;03/06/2016;3;6;1;2016
2347;04/06/2016;4;6;1;2016
2348;05/06/2016;5;6;1;2016
2349;06/06/2016;6;6;1;2016
2350;07/06/2016;7;6;1;2016
2351;08/06/2016;8;6;1;2016
2352;09/06/2016;9;6;1;2016
2353;10/06/2016;10;6;1;2016
2354;11/06/2016;11;6;1;2016
2355;12/06/2016;12;6;1;2016
2356;13/06/2016;13;6;1;2016
2357;14/06/2016;14;6;1;2016
2358;15/06/2016;15;6;1;2016
2359;16/06/2016;16;6;1;2016
2360;17/06/2016;17;6;1;2016
2361;18/06/2016;18;6;1;2016
2362;19/06/2016;19;6;1;2016
2363;20/06/2016;20;6;1;2016
2364;21/06/2016;21;6;1;2016
2365;22/06/2016;22;6;1;2016
2366;23/06/2016;23;6;1;2016
2367;24/06/2016;24;6;1;2016
2368;25/06/2016;25;6;1;2016
2369;26/06/2016;26;6;1;2016
2370;27/06/2016;27;6;1;2016
2371;28/06/2016;28;6;1;2016
2372;29/06/2016;29;6;1;2016
2373;30/06/2016;30;6;1;2016
2374;01/07/2016;1;7;2;2016
2375;02/07/2016;2;7;2;2016
2376;03/07/2016;3;7;2;2016
2377;04/07/2016;4;7;2;2016
2378;05/07/2016;5;7;2;2016
2379;06/07/2016;6;7;2;2016
2380;07/07/2016;7;7;2;2016
2381;08/07/2016;8;7;2;2016
2382;09/07/2016;9;7;2;2016
2383;10/07/2016;10;7;2;2016
2384;11/07/2016;11;7;2;2016
2385;12/07/2016;12;7;2;2016
2386;13/07/2016;13;7;2;2016
2387;14/07/2016;14;7;2;2016
2388;15/07/2016;15;7;2;2016
2389;16/07/2016;16;7;2;2016
2390;17/07/2016;17;7;2;2016
2391;18/07/2016;18;7;2;2016
2392;19/07/2016;19;7;2;2016
2393;20/07/2016;20;7;2;2016
2394;21/07/2016;21;7;2;2016
2395;22/07/2016;22;7;2;2016
2396;23/07/2016;23;7;2;2016
2397;24/07/2016;24;7;2;2016
2398;25/07/2016;25;7;2;2016
2399;26/07/2016;26;7;2;2016
2400;27/07/2016;27;7;2;2016
2401;28/07/2016;28;7;2;2016
2402;29/07/2016;29;7;2;2016
2403;30/07/2016;30;7;2;2016
2404;31/07/2016;31;7;2;2016
2405;01/08/2016;1;8;2;2016
2406;02/08/2016;2;8;2;2016
2407;03/08/2016;3;8;2;2016
2408;04/08/2016;4;8;2;2016
2409;05/08/2016;5;8;2;2016
2410;06/08/2016;6;8;2;2016
2411;07/08/2016;7;8;2;2016
2412;08/08/2016;8;8;2;2016
2413;09/08/2016;9;8;2;2016
2414;10/08/2016;10;8;2;2016
2415;11/08/2016;11;8;2;2016
2416;12/08/2016;12;8;2;2016
2417;13/08/2016;13;8;2;2016
2418;14/08/2016;14;8;2;2016
2419;15/08/2016;15;8;2;2016
2420;16/08/2016;16;8;2;2016
2421;17/08/2016;17;8;2;2016
2422;18/08/2016;18;8;2;2016
2423;19/08/2016;19;8;2;2016
2424;20/08/2016;20;8;2;2016
2425;21/08/2016;21;8;2;2016
2426;22/08/2016;22;8;2;2016
2427;23/08/2016;23;8;2;2016
2428;24/08/2016;24;8;2;2016
2429;25/08/2016;25;8;2;2016
2430;26/08/2016;26;8;2;2016
2431;27/08/2016;27;8;2;2016
2432;28/08/2016;28;8;2;2016
2433;29/08/2016;29;8;2;2016
2434;30/08/2016;30;8;2;2016
2435;31/08/2016;31;8;2;2016
2436;01/09/2016;1;9;2;2016
2437;02/09/2016;2;9;2;2016
2438;03/09/2016;3;9;2;2016
2439;04/09/2016;4;9;2;2016
2440;05/09/2016;5;9;2;2016
2441;06/09/2016;6;9;2;2016
2442;07/09/2016;7;9;2;2016
2443;08/09/2016;8;9;2;2016
2444;09/09/2016;9;9;2;2016
2445;10/09/2016;10;9;2;2016
2446;11/09/2016;11;9;2;2016
2447;12/09/2016;12;9;2;2016
2448;13/09/2016;13;9;2;2016
2449;14/09/2016;14;9;2;2016
2450;15/09/2016;15;9;2;2016
2451;16/09/2016;16;9;2;2016
2452;17/09/2016;17;9;2;2016
2453;18/09/2016;18;9;2;2016
2454;19/09/2016;19;9;2;2016
2455;20/09/2016;20;9;2;2016
2456;21/09/2016;21;9;2;2016
2457;22/09/2016;22;9;2;2016
2458;23/09/2016;23;9;2;2016
2459;24/09/2016;24;9;2;2016
2460;25/09/2016;25;9;2;2016
2461;26/09/2016;26;9;2;2016
2462;27/09/2016;27;9;2;2016
2463;28/09/2016;28;9;2;2016
2464;29/09/2016;29;9;2;2016
2465;30/09/2016;30;9;2;2016
2466;01/10/2016;1;10;2;2016
2467;02/10/2016;2;10;2;2016
2468;03/10/2016;3;10;2;2016
2469;04/10/2016;4;10;2;2016
2470;05/10/2016;5;10;2;2016
2471;06/10/2016;6;10;2;2016
2472;07/10/2016;7;10;2;2016
2473;08/10/2016;8;10;2;2016
2474;09/10/2016;9;10;2;2016
2475;10/10/2016;10;10;2;2016
2476;11/10/2016;11;10;2;2016
2477;12/10/2016;12;10;2;2016
2478;13/10/2016;13;10;2;2016
2479;14/10/2016;14;10;2;2016
2480;15/10/2016;15;10;2;2016
2481;16/10/2016;16;10;2;2016
2482;17/10/2016;17;10;2;2016
2483;18/10/2016;18;10;2;2016
2484;19/10/2016;19;10;2;2016
2485;20/10/2016;20;10;2;2016
2486;21/10/2016;21;10;2;2016
2487;22/10/2016;22;10;2;2016
2488;23/10/2016;23;10;2;2016
2489;24/10/2016;24;10;2;2016
2490;25/10/2016;25;10;2;2016
2491;26/10/2016;26;10;2;2016
2492;27/10/2016;27;10;2;2016
2493;28/10/2016;28;10;2;2016
2494;29/10/2016;29;10;2;2016
2495;30/10/2016;30;10;2;2016
2496;31/10/2016;31;10;2;2016
2497;01/11/2016;1;11;2;2016
2498;02/11/2016;2;11;2;2016
2499;03/11/2016;3;11;2;2016
2500;04/11/2016;4;11;2;2016
2501;05/11/2016;5;11;2;2016
2502;06/11/2016;6;11;2;2016
2503;07/11/2016;7;11;2;2016
2504;08/11/2016;8;11;2;2016
2505;09/11/2016;9;11;2;2016
2506;10/11/2016;10;11;2;2016
2507;11/11/2016;11;11;2;2016
2508;12/11/2016;12;11;2;2016
2509;13/11/2016;13;11;2;2016
2510;14/11/2016;14;11;2;2016
2511;15/11/2016;15;11;2;2016
2512;16/11/2016;16;11;2;2016
2513;17/11/2016;17;11;2;2016
2514;18/11/2016;18;11;2;2016
2515;19/11/2016;19;11;2;2016
2516;20/11/2016;20;11;2;2016
2517;21/11/2016;21;11;2;2016
2518;22/11/2016;22;11;2;2016
2519;23/11/2016;23;11;2;2016
2520;24/11/2016;24;11;2;2016
2521;25/11/2016;25;11;2;2016
2522;26/11/2016;26;11;2;2016
2523;27/11/2016;27;11;2;2016
2524;28/11/2016;28;11;2;2016
2525;29/11/2016;29;11;2;2016
2526;30/11/2016;30;11;2;2016
2527;01/12/2016;1;12;2;2016
2528;02/12/2016;2;12;2;2016
2529;03/12/2016;3;12;2;2016
2530;04/12/2016;4;12;2;2016
2531;05/12/2016;5;12;2;2016
2532;06/12/2016;6;12;2;2016
2533;07/12/2016;7;12;2;2016
2534;08/12/2016;8;12;2;2016
2535;09/12/2016;9;12;2;2016
2536;10/12/2016;10;12;2;2016
2537;11/12/2016;11;12;2;2016
2538;12/12/2016;12;12;2;2016
2539;13/12/2016;13;12;2;2016
2540;14/12/2016;14;12;2;2016
2541;15/12/2016;15;12;2;2016
2542;16/12/2016;16;12;2;2016
2543;17/12/2016;17;12;2;2016
2544;18/12/2016;18;12;2;2016
2545;19/12/2016;19;12;2;2016
2546;20/12/2016;20;12;2;2016
2547;21/12/2016;21;12;2;2016
2548;22/12/2016;22;12;2;2016
2549;23/12/2016;23;12;2;2016
2550;24/12/2016;24;12;2;2016
2551;25/12/2016;25;12;2;2016
2552;26/12/2016;26;12;2;2016
2553;27/12/2016;27;12;2;2016
2554;28/12/2016;28;12;2;2016
2555;29/12/2016;29;12;2;2016
2556;30/12/2016;30;12;2;2016
2557;31/12/2016;31;12;2;2016
2558;01/01/2017;1;1;1;2017
2559;02/01/2017;2;1;1;2017
2560;03/01/2017;3;1;1;2017
2561;04/01/2017;4;1;1;2017
2562;05/01/2017;5;1;1;2017
2563;06/01/2017;6;1;1;2017
2564;07/01/2017;7;1;1;2017
2565;08/01/2017;8;1;1;2017
2566;09/01/2017;9;1;1;2017
2567;10/01/2017;10;1;1;2017
2568;11/01/2017;11;1;1;2017
2569;12/01/2017;12;1;1;2017
2570;13/01/2017;13;1;1;2017
2571;14/01/2017;14;1;1;2017
2572;15/01/2017;15;1;1;2017
2573;16/01/2017;16;1;1;2017
2574;17/01/2017;17;1;1;2017
2575;18/01/2017;18;1;1;2017
2576;19/01/2017;19;1;1;2017
2577;20/01/2017;20;1;1;2017
2578;21/01/2017;21;1;1;2017
2579;22/01/2017;22;1;1;2017
2580;23/01/2017;23;1;1;2017
2581;24/01/2017;24;1;1;2017
2582;25/01/2017;25;1;1;2017
2583;26/01/2017;26;1;1;2017
2584;27/01/2017;27;1;1;2017
2585;28/01/2017;28;1;1;2017
2586;29/01/2017;29;1;1;2017
2587;30/01/2017;30;1;1;2017
2588;31/01/2017;31;1;1;2017
2589;01/02/2017;1;2;1;2017
2590;02/02/2017;2;2;1;2017
2591;03/02/2017;3;2;1;2017
2592;04/02/2017;4;2;1;2017
2593;05/02/2017;5;2;1;2017
2594;06/02/2017;6;2;1;2017
2595;07/02/2017;7;2;1;2017
2596;08/02/2017;8;2;1;2017
2597;09/02/2017;9;2;1;2017
2598;10/02/2017;10;2;1;2017
2599;11/02/2017;11;2;1;2017
2600;12/02/2017;12;2;1;2017
2601;13/02/2017;13;2;1;2017
2602;14/02/2017;14;2;1;2017
2603;15/02/2017;15;2;1;2017
2604;16/02/2017;16;2;1;2017
2605;17/02/2017;17;2;1;2017
2606;18/02/2017;18;2;1;2017
2607;19/02/2017;19;2;1;2017
2608;20/02/2017;20;2;1;2017
2609;21/02/2017;21;2;1;2017
2610;22/02/2017;22;2;1;2017
2611;23/02/2017;23;2;1;2017
2612;24/02/2017;24;2;1;2017
2613;25/02/2017;25;2;1;2017
2614;26/02/2017;26;2;1;2017
2615;27/02/2017;27;2;1;2017
2616;28/02/2017;28;2;1;2017
2617;01/03/2017;1;3;1;2017
2618;02/03/2017;2;3;1;2017
2619;03/03/2017;3;3;1;2017
2620;04/03/2017;4;3;1;2017
2621;05/03/2017;5;3;1;2017
2622;06/03/2017;6;3;1;2017
2623;07/03/2017;7;3;1;2017
2624;08/03/2017;8;3;1;2017
2625;09/03/2017;9;3;1;2017
2626;10/03/2017;10;3;1;2017
2627;11/03/2017;11;3;1;2017
2628;12/03/2017;12;3;1;2017
2629;13/03/2017;13;3;1;2017
2630;14/03/2017;14;3;1;2017
2631;15/03/2017;15;3;1;2017
2632;16/03/2017;16;3;1;2017
2633;17/03/2017;17;3;1;2017
2634;18/03/2017;18;3;1;2017
2635;19/03/2017;19;3;1;2017
2636;20/03/2017;20;3;1;2017
2637;21/03/2017;21;3;1;2017
2638;22/03/2017;22;3;1;2017
2639;23/03/2017;23;3;1;2017
2640;24/03/2017;24;3;1;2017
2641;25/03/2017;25;3;1;2017
2642;26/03/2017;26;3;1;2017
2643;27/03/2017;27;3;1;2017
2644;28/03/2017;28;3;1;2017
2645;29/03/2017;29;3;1;2017
2646;30/03/2017;30;3;1;2017
2647;31/03/2017;31;3;1;2017
2648;01/04/2017;1;4;1;2017
2649;02/04/2017;2;4;1;2017
2650;03/04/2017;3;4;1;2017
2651;04/04/2017;4;4;1;2017
2652;05/04/2017;5;4;1;2017
2653;06/04/2017;6;4;1;2017
2654;07/04/2017;7;4;1;2017
2655;08/04/2017;8;4;1;2017
2656;09/04/2017;9;4;1;2017
2657;10/04/2017;10;4;1;2017
2658;11/04/2017;11;4;1;2017
2659;12/04/2017;12;4;1;2017
2660;13/04/2017;13;4;1;2017
2661;14/04/2017;14;4;1;2017
2662;15/04/2017;15;4;1;2017
2663;16/04/2017;16;4;1;2017
2664;17/04/2017;17;4;1;2017
2665;18/04/2017;18;4;1;2017
2666;19/04/2017;19;4;1;2017
2667;20/04/2017;20;4;1;2017
2668;21/04/2017;21;4;1;2017
2669;22/04/2017;22;4;1;2017
2670;23/04/2017;23;4;1;2017
2671;24/04/2017;24;4;1;2017
2672;25/04/2017;25;4;1;2017
2673;26/04/2017;26;4;1;2017
2674;27/04/2017;27;4;1;2017
2675;28/04/2017;28;4;1;2017
2676;29/04/2017;29;4;1;2017
2677;30/04/2017;30;4;1;2017
2678;01/05/2017;1;5;1;2017
2679;02/05/2017;2;5;1;2017
2680;03/05/2017;3;5;1;2017
2681;04/05/2017;4;5;1;2017
2682;05/05/2017;5;5;1;2017
2683;06/05/2017;6;5;1;2017
2684;07/05/2017;7;5;1;2017
2685;08/05/2017;8;5;1;2017
2686;09/05/2017;9;5;1;2017
2687;10/05/2017;10;5;1;2017
2688;11/05/2017;11;5;1;2017
2689;12/05/2017;12;5;1;2017
2690;13/05/2017;13;5;1;2017
2691;14/05/2017;14;5;1;2017
2692;15/05/2017;15;5;1;2017
2693;16/05/2017;16;5;1;2017
2694;17/05/2017;17;5;1;2017
2695;18/05/2017;18;5;1;2017
2696;19/05/2017;19;5;1;2017
2697;20/05/2017;20;5;1;2017
2698;21/05/2017;21;5;1;2017
2699;22/05/2017;22;5;1;2017
2700;23/05/2017;23;5;1;2017
2701;24/05/2017;24;5;1;2017
2702;25/05/2017;25;5;1;2017
2703;26/05/2017;26;5;1;2017
2704;27/05/2017;27;5;1;2017
2705;28/05/2017;28;5;1;2017
2706;29/05/2017;29;5;1;2017
2707;30/05/2017;30;5;1;2017
2708;31/05/2017;31;5;1;2017
2709;01/06/2017;1;6;1;2017
2710;02/06/2017;2;6;1;2017
2711;03/06/2017;3;6;1;2017
2712;04/06/2017;4;6;1;2017
2713;05/06/2017;5;6;1;2017
2714;06/06/2017;6;6;1;2017
2715;07/06/2017;7;6;1;2017
2716;08/06/2017;8;6;1;2017
2717;09/06/2017;9;6;1;2017
2718;10/06/2017;10;6;1;2017
2719;11/06/2017;11;6;1;2017
2720;12/06/2017;12;6;1;2017
2721;13/06/2017;13;6;1;2017
2722;14/06/2017;14;6;1;2017
2723;15/06/2017;15;6;1;2017
2724;16/06/2017;16;6;1;2017
2725;17/06/2017;17;6;1;2017
2726;18/06/2017;18;6;1;2017
2727;19/06/2017;19;6;1;2017
2728;20/06/2017;20;6;1;2017
2729;21/06/2017;21;6;1;2017
2730;22/06/2017;22;6;1;2017
2731;23/06/2017;23;6;1;2017
2732;24/06/2017;24;6;1;2017
2733;25/06/2017;25;6;1;2017
2734;26/06/2017;26;6;1;2017
2735;27/06/2017;27;6;1;2017
2736;28/06/2017;28;6;1;2017
2737;29/06/2017;29;6;1;2017
2738;30/06/2017;30;6;1;2017
2739;01/07/2017;1;7;2;2017
2740;02/07/2017;2;7;2;2017
2741;03/07/2017;3;7;2;2017
2742;04/07/2017;4;7;2;2017
2743;05/07/2017;5;7;2;2017
2744;06/07/2017;6;7;2;2017
2745;07/07/2017;7;7;2;2017
2746;08/07/2017;8;7;2;2017
2747;09/07/2017;9;7;2;2017
2748;10/07/2017;10;7;2;2017
2749;11/07/2017;11;7;2;2017
2750;12/07/2017;12;7;2;2017
2751;13/07/2017;13;7;2;2017
2752;14/07/2017;14;7;2;2017
2753;15/07/2017;15;7;2;2017
2754;16/07/2017;16;7;2;2017
2755;17/07/2017;17;7;2;2017
2756;18/07/2017;18;7;2;2017
2757;19/07/2017;19;7;2;2017
2758;20/07/2017;20;7;2;2017
2759;21/07/2017;21;7;2;2017
2760;22/07/2017;22;7;2;2017
2761;23/07/2017;23;7;2;2017
2762;24/07/2017;24;7;2;2017
2763;25/07/2017;25;7;2;2017
2764;26/07/2017;26;7;2;2017
2765;27/07/2017;27;7;2;2017
2766;28/07/2017;28;7;2;2017
2767;29/07/2017;29;7;2;2017
2768;30/07/2017;30;7;2;2017
2769;31/07/2017;31;7;2;2017
2770;01/08/2017;1;8;2;2017
2771;02/08/2017;2;8;2;2017
2772;03/08/2017;3;8;2;2017
2773;04/08/2017;4;8;2;2017
2774;05/08/2017;5;8;2;2017
2775;06/08/2017;6;8;2;2017
2776;07/08/2017;7;8;2;2017
2777;08/08/2017;8;8;2;2017
2778;09/08/2017;9;8;2;2017
2779;10/08/2017;10;8;2;2017
2780;11/08/2017;11;8;2;2017
2781;12/08/2017;12;8;2;2017
2782;13/08/2017;13;8;2;2017
2783;14/08/2017;14;8;2;2017
2784;15/08/2017;15;8;2;2017
2785;16/08/2017;16;8;2;2017
2786;17/08/2017;17;8;2;2017
2787;18/08/2017;18;8;2;2017
2788;19/08/2017;19;8;2;2017
2789;20/08/2017;20;8;2;2017
2790;21/08/2017;21;8;2;2017
2791;22/08/2017;22;8;2;2017
2792;23/08/2017;23;8;2;2017
2793;24/08/2017;24;8;2;2017
2794;25/08/2017;25;8;2;2017
2795;26/08/2017;26;8;2;2017
2796;27/08/2017;27;8;2;2017
2797;28/08/2017;28;8;2;2017
2798;29/08/2017;29;8;2;2017
2799;30/08/2017;30;8;2;2017
2800;31/08/2017;31;8;2;2017
2801;01/09/2017;1;9;2;2017
2802;02/09/2017;2;9;2;2017
2803;03/09/2017;3;9;2;2017
2804;04/09/2017;4;9;2;2017
2805;05/09/2017;5;9;2;2017
2806;06/09/2017;6;9;2;2017
2807;07/09/2017;7;9;2;2017
2808;08/09/2017;8;9;2;2017
2809;09/09/2017;9;9;2;2017
2810;10/09/2017;10;9;2;2017
2811;11/09/2017;11;9;2;2017
2812;12/09/2017;12;9;2;2017
2813;13/09/2017;13;9;2;2017
2814;14/09/2017;14;9;2;2017
2815;15/09/2017;15;9;2;2017
2816;16/09/2017;16;9;2;2017
2817;17/09/2017;17;9;2;2017
2818;18/09/2017;18;9;2;2017
2819;19/09/2017;19;9;2;2017
2820;20/09/2017;20;9;2;2017
2821;21/09/2017;21;9;2;2017
2822;22/09/2017;22;9;2;2017
2823;23/09/2017;23;9;2;2017
2824;24/09/2017;24;9;2;2017
2825;25/09/2017;25;9;2;2017
2826;26/09/2017;26;9;2;2017
2827;27/09/2017;27;9;2;2017
2828;28/09/2017;28;9;2;2017
2829;29/09/2017;29;9;2;2017
2830;30/09/2017;30;9;2;2017
2831;01/10/2017;1;10;2;2017
2832;02/10/2017;2;10;2;2017
2833;03/10/2017;3;10;2;2017
2834;04/10/2017;4;10;2;2017
2835;05/10/2017;5;10;2;2017
2836;06/10/2017;6;10;2;2017
2837;07/10/2017;7;10;2;2017
2838;08/10/2017;8;10;2;2017
2839;09/10/2017;9;10;2;2017
2840;10/10/2017;10;10;2;2017
2841;11/10/2017;11;10;2;2017
2842;12/10/2017;12;10;2;2017
2843;13/10/2017;13;10;2;2017
2844;14/10/2017;14;10;2;2017
2845;15/10/2017;15;10;2;2017
2846;16/10/2017;16;10;2;2017
2847;17/10/2017;17;10;2;2017
2848;18/10/2017;18;10;2;2017
2849;19/10/2017;19;10;2;2017
2850;20/10/2017;20;10;2;2017
2851;21/10/2017;21;10;2;2017
2852;22/10/2017;22;10;2;2017
2853;23/10/2017;23;10;2;2017
2854;24/10/2017;24;10;2;2017
2855;25/10/2017;25;10;2;2017
2856;26/10/2017;26;10;2;2017
2857;27/10/2017;27;10;2;2017
2858;28/10/2017;28;10;2;2017
2859;29/10/2017;29;10;2;2017
2860;30/10/2017;30;10;2;2017
2861;31/10/2017;31;10;2;2017
2862;01/11/2017;1;11;2;2017
2863;02/11/2017;2;11;2;2017
2864;03/11/2017;3;11;2;2017
2865;04/11/2017;4;11;2;2017
2866;05/11/2017;5;11;2;2017
2867;06/11/2017;6;11;2;2017
2868;07/11/2017;7;11;2;2017
2869;08/11/2017;8;11;2;2017
2870;09/11/2017;9;11;2;2017
2871;10/11/2017;10;11;2;2017
2872;11/11/2017;11;11;2;2017
2873;12/11/2017;12;11;2;2017
2874;13/11/2017;13;11;2;2017
2875;14/11/2017;14;11;2;2017
2876;15/11/2017;15;11;2;2017
2877;16/11/2017;16;11;2;2017
2878;17/11/2017;17;11;2;2017
2879;18/11/2017;18;11;2;2017
2880;19/11/2017;19;11;2;2017
2881;20/11/2017;20;11;2;2017
2882;21/11/2017;21;11;2;2017
2883;22/11/2017;22;11;2;2017
2884;23/11/2017;23;11;2;2017
2885;24/11/2017;24;11;2;2017
2886;25/11/2017;25;11;2;2017
2887;26/11/2017;26;11;2;2017
2888;27/11/2017;27;11;2;2017
2889;28/11/2017;28;11;2;2017
2890;29/11/2017;29;11;2;2017
2891;30/11/2017;30;11;2;2017
2892;01/12/2017;1;12;2;2017
2893;02/12/2017;2;12;2;2017
2894;03/12/2017;3;12;2;2017
2895;04/12/2017;4;12;2;2017
2896;05/12/2017;5;12;2;2017
2897;06/12/2017;6;12;2;2017
2898;07/12/2017;7;12;2;2017
2899;08/12/2017;8;12;2;2017
2900;09/12/2017;9;12;2;2017
2901;10/12/2017;10;12;2;2017
2902;11/12/2017;11;12;2;2017
2903;12/12/2017;12;12;2;2017
2904;13/12/2017;13;12;2;2017
2905;14/12/2017;14;12;2;2017
2906;15/12/2017;15;12;2;2017
2907;16/12/2017;16;12;2;2017
2908;17/12/2017;17;12;2;2017
2909;18/12/2017;18;12;2;2017
2910;19/12/2017;19;12;2;2017
2911;20/12/2017;20;12;2;2017
2912;21/12/2017;21;12;2;2017
2913;22/12/2017;22;12;2;2017
2914;23/12/2017;23;12;2;2017
2915;24/12/2017;24;12;2;2017
2916;25/12/2017;25;12;2;2017
2917;26/12/2017;26;12;2;2017
2918;27/12/2017;27;12;2;2017
2919;28/12/2017;28;12;2;2017
2920;29/12/2017;29;12;2;2017
2921;30/12/2017;30;12;2;2017
2922;31/12/2017;31;12;2;2017
2923;01/01/2018;1;1;1;2018
2924;02/01/2018;2;1;1;2018
2925;03/01/2018;3;1;1;2018
2926;04/01/2018;4;1;1;2018
2927;05/01/2018;5;1;1;2018
2928;06/01/2018;6;1;1;2018
2929;07/01/2018;7;1;1;2018
2930;08/01/2018;8;1;1;2018
2931;09/01/2018;9;1;1;2018
2932;10/01/2018;10;1;1;2018
2933;11/01/2018;11;1;1;2018
2934;12/01/2018;12;1;1;2018
2935;13/01/2018;13;1;1;2018
2936;14/01/2018;14;1;1;2018
2937;15/01/2018;15;1;1;2018
2938;16/01/2018;16;1;1;2018
2939;17/01/2018;17;1;1;2018
2940;18/01/2018;18;1;1;2018
2941;19/01/2018;19;1;1;2018
2942;20/01/2018;20;1;1;2018
2943;21/01/2018;21;1;1;2018
2944;22/01/2018;22;1;1;2018
2945;23/01/2018;23;1;1;2018
2946;24/01/2018;24;1;1;2018
2947;25/01/2018;25;1;1;2018
2948;26/01/2018;26;1;1;2018
2949;27/01/2018;27;1;1;2018
2950;28/01/2018;28;1;1;2018
2951;29/01/2018;29;1;1;2018
2952;30/01/2018;30;1;1;2018
2953;31/01/2018;31;1;1;2018
2954;01/02/2018;1;2;1;2018
2955;02/02/2018;2;2;1;2018
2956;03/02/2018;3;2;1;2018
2957;04/02/2018;4;2;1;2018
2958;05/02/2018;5;2;1;2018
2959;06/02/2018;6;2;1;2018
2960;07/02/2018;7;2;1;2018
2961;08/02/2018;8;2;1;2018
2962;09/02/2018;9;2;1;2018
2963;10/02/2018;10;2;1;2018
2964;11/02/2018;11;2;1;2018
2965;12/02/2018;12;2;1;2018
2966;13/02/2018;13;2;1;2018
2967;14/02/2018;14;2;1;2018
2968;15/02/2018;15;2;1;2018
2969;16/02/2018;16;2;1;2018
2970;17/02/2018;17;2;1;2018
2971;18/02/2018;18;2;1;2018
2972;19/02/2018;19;2;1;2018
2973;20/02/2018;20;2;1;2018
2974;21/02/2018;21;2;1;2018
2975;22/02/2018;22;2;1;2018
2976;23/02/2018;23;2;1;2018
2977;24/02/2018;24;2;1;2018
2978;25/02/2018;25;2;1;2018
2979;26/02/2018;26;2;1;2018
2980;27/02/2018;27;2;1;2018
2981;28/02/2018;28;2;1;2018
2982;01/03/2018;1;3;1;2018
2983;02/03/2018;2;3;1;2018
2984;03/03/2018;3;3;1;2018
2985;04/03/2018;4;3;1;2018
2986;05/03/2018;5;3;1;2018
2987;06/03/2018;6;3;1;2018
2988;07/03/2018;7;3;1;2018
2989;08/03/2018;8;3;1;2018
