key;day_full;day;month_full;month_nr;month_short;month_name;Semester_full;Semester;year
2047;09/08/2015;9;ago/15;8;AUG;August;2015-S2;2;2015
2048;10/08/2015;10;ago/15;8;AUG;August;2015-S2;2;2015
2049;11/08/2015;11;ago/15;8;AUG;August;2015-S2;2;2015
2050;12/08/2015;12;ago/15;8;AUG;August;2015-S2;2;2015
2051;13/08/2015;13;ago/15;8;AUG;August;2015-S2;2;2015
2052;14/08/2015;14;ago/15;8;AUG;August;2015-S2;2;2015
2053;15/08/2015;15;ago/15;8;AUG;August;2015-S2;2;2015
2054;16/08/2015;16;ago/15;8;AUG;August;2015-S2;2;2015
2055;17/08/2015;17;ago/15;8;AUG;August;2015-S2;2;2015
2056;18/08/2015;18;ago/15;8;AUG;August;2015-S2;2;2015
2057;19/08/2015;19;ago/15;8;AUG;August;2015-S2;2;2015
2058;20/08/2015;20;ago/15;8;AUG;August;2015-S2;2;2015
2059;21/08/2015;21;ago/15;8;AUG;August;2015-S2;2;2015
2060;22/08/2015;22;ago/15;8;AUG;August;2015-S2;2;2015
2061;23/08/2015;23;ago/15;8;AUG;August;2015-S2;2;2015
2062;24/08/2015;24;ago/15;8;AUG;August;2015-S2;2;2015
2063;25/08/2015;25;ago/15;8;AUG;August;2015-S2;2;2015
2064;26/08/2015;26;ago/15;8;AUG;August;2015-S2;2;2015
2065;27/08/2015;27;ago/15;8;AUG;August;2015-S2;2;2015
2066;28/08/2015;28;ago/15;8;AUG;August;2015-S2;2;2015
2067;29/08/2015;29;ago/15;8;AUG;August;2015-S2;2;2015
2068;30/08/2015;30;ago/15;8;AUG;August;2015-S2;2;2015
2069;31/08/2015;31;ago/15;8;AUG;August;2015-S2;2;2015
2070;01/09/2015;1;set/15;9;SEP;September;2015-S2;2;2015
2071;02/09/2015;2;set/15;9;SEP;September;2015-S2;2;2015
2072;03/09/2015;3;set/15;9;SEP;September;2015-S2;2;2015
2073;04/09/2015;4;set/15;9;SEP;September;2015-S2;2;2015
2074;05/09/2015;5;set/15;9;SEP;September;2015-S2;2;2015
2075;06/09/2015;6;set/15;9;SEP;September;2015-S2;2;2015
2076;07/09/2015;7;set/15;9;SEP;September;2015-S2;2;2015
2077;08/09/2015;8;set/15;9;SEP;September;2015-S2;2;2015
2078;09/09/2015;9;set/15;9;SEP;September;2015-S2;2;2015
2079;10/09/2015;10;set/15;9;SEP;September;2015-S2;2;2015
2080;11/09/2015;11;set/15;9;SEP;September;2015-S2;2;2015
2081;12/09/2015;12;set/15;9;SEP;September;2015-S2;2;2015
2082;13/09/2015;13;set/15;9;SEP;September;2015-S2;2;2015
2083;14/09/2015;14;set/15;9;SEP;September;2015-S2;2;2015
2084;15/09/2015;15;set/15;9;SEP;September;2015-S2;2;2015
2085;16/09/2015;16;set/15;9;SEP;September;2015-S2;2;2015
2086;17/09/2015;17;set/15;9;SEP;September;2015-S2;2;2015
2087;18/09/2015;18;set/15;9;SEP;September;2015-S2;2;2015
2088;19/09/2015;19;set/15;9;SEP;September;2015-S2;2;2015
2089;20/09/2015;20;set/15;9;SEP;September;2015-S2;2;2015
2090;21/09/2015;21;set/15;9;SEP;September;2015-S2;2;2015
2091;22/09/2015;22;set/15;9;SEP;September;2015-S2;2;2015
2092;23/09/2015;23;set/15;9;SEP;September;2015-S2;2;2015
2093;24/09/2015;24;set/15;9;SEP;September;2015-S2;2;2015
2094;25/09/2015;25;set/15;9;SEP;September;2015-S2;2;2015
2095;26/09/2015;26;set/15;9;SEP;September;2015-S2;2;2015
2096;27/09/2015;27;set/15;9;SEP;September;2015-S2;2;2015
2097;28/09/2015;28;set/15;9;SEP;September;2015-S2;2;2015
2098;29/09/2015;29;set/15;9;SEP;September;2015-S2;2;2015
2099;30/09/2015;30;set/15;9;SEP;September;2015-S2;2;2015
2100;01/10/2015;1;out/15;10;OCT;October;2015-S2;2;2015
2101;02/10/2015;2;out/15;10;OCT;October;2015-S2;2;2015
2102;03/10/2015;3;out/15;10;OCT;October;2015-S2;2;2015
2103;04/10/2015;4;out/15;10;OCT;October;2015-S2;2;2015
2104;05/10/2015;5;out/15;10;OCT;October;2015-S2;2;2015
2105;06/10/2015;6;out/15;10;OCT;October;2015-S2;2;2015
2106;07/10/2015;7;out/15;10;OCT;October;2015-S2;2;2015
2107;08/10/2015;8;out/15;10;OCT;October;2015-S2;2;2015
2108;09/10/2015;9;out/15;10;OCT;October;2015-S2;2;2015
2109;10/10/2015;10;out/15;10;OCT;October;2015-S2;2;2015
2110;11/10/2015;11;out/15;10;OCT;October;2015-S2;2;2015
2111;12/10/2015;12;out/15;10;OCT;October;2015-S2;2;2015
2112;13/10/2015;13;out/15;10;OCT;October;2015-S2;2;2015
2113;14/10/2015;14;out/15;10;OCT;October;2015-S2;2;2015
2114;15/10/2015;15;out/15;10;OCT;October;2015-S2;2;2015
2115;16/10/2015;16;out/15;10;OCT;October;2015-S2;2;2015
2116;17/10/2015;17;out/15;10;OCT;October;2015-S2;2;2015
2117;18/10/2015;18;out/15;10;OCT;October;2015-S2;2;2015
2118;19/10/2015;19;out/15;10;OCT;October;2015-S2;2;2015
2119;20/10/2015;20;out/15;10;OCT;October;2015-S2;2;2015
2120;21/10/2015;21;out/15;10;OCT;October;2015-S2;2;2015
2121;22/10/2015;22;out/15;10;OCT;October;2015-S2;2;2015
2122;23/10/2015;23;out/15;10;OCT;October;2015-S2;2;2015
2123;24/10/2015;24;out/15;10;OCT;October;2015-S2;2;2015
2124;25/10/2015;25;out/15;10;OCT;October;2015-S2;2;2015
2125;26/10/2015;26;out/15;10;OCT;October;2015-S2;2;2015
2126;27/10/2015;27;out/15;10;OCT;October;2015-S2;2;2015
2127;28/10/2015;28;out/15;10;OCT;October;2015-S2;2;2015
2128;29/10/2015;29;out/15;10;OCT;October;2015-S2;2;2015
2129;30/10/2015;30;out/15;10;OCT;October;2015-S2;2;2015
2130;31/10/2015;31;out/15;10;OCT;October;2015-S2;2;2015
2131;01/11/2015;1;nov/15;11;NOV;November;2015-S2;2;2015
2132;02/11/2015;2;nov/15;11;NOV;November;2015-S2;2;2015
2133;03/11/2015;3;nov/15;11;NOV;November;2015-S2;2;2015
2134;04/11/2015;4;nov/15;11;NOV;November;2015-S2;2;2015
2135;05/11/2015;5;nov/15;11;NOV;November;2015-S2;2;2015
2136;06/11/2015;6;nov/15;11;NOV;November;2015-S2;2;2015
2137;07/11/2015;7;nov/15;11;NOV;November;2015-S2;2;2015
2138;08/11/2015;8;nov/15;11;NOV;November;2015-S2;2;2015
2139;09/11/2015;9;nov/15;11;NOV;November;2015-S2;2;2015
2140;10/11/2015;10;nov/15;11;NOV;November;2015-S2;2;2015
2141;11/11/2015;11;nov/15;11;NOV;November;2015-S2;2;2015
2142;12/11/2015;12;nov/15;11;NOV;November;2015-S2;2;2015
2143;13/11/2015;13;nov/15;11;NOV;November;2015-S2;2;2015
2144;14/11/2015;14;nov/15;11;NOV;November;2015-S2;2;2015
2145;15/11/2015;15;nov/15;11;NOV;November;2015-S2;2;2015
2146;16/11/2015;16;nov/15;11;NOV;November;2015-S2;2;2015
2147;17/11/2015;17;nov/15;11;NOV;November;2015-S2;2;2015
2148;18/11/2015;18;nov/15;11;NOV;November;2015-S2;2;2015
2149;19/11/2015;19;nov/15;11;NOV;November;2015-S2;2;2015
2150;20/11/2015;20;nov/15;11;NOV;November;2015-S2;2;2015
2151;21/11/2015;21;nov/15;11;NOV;November;2015-S2;2;2015
2152;22/11/2015;22;nov/15;11;NOV;November;2015-S2;2;2015
2153;23/11/2015;23;nov/15;11;NOV;November;2015-S2;2;2015
2154;24/11/2015;24;nov/15;11;NOV;November;2015-S2;2;2015
2155;25/11/2015;25;nov/15;11;NOV;November;2015-S2;2;2015
2156;26/11/2015;26;nov/15;11;NOV;November;2015-S2;2;2015
2157;27/11/2015;27;nov/15;11;NOV;November;2015-S2;2;2015
2158;28/11/2015;28;nov/15;11;NOV;November;2015-S2;2;2015
2159;29/11/2015;29;nov/15;11;NOV;November;2015-S2;2;2015
2160;30/11/2015;30;nov/15;11;NOV;November;2015-S2;2;2015
2161;01/12/2015;1;dez/15;12;DEC;December;2015-S2;2;2015
2162;02/12/2015;2;dez/15;12;DEC;December;2015-S2;2;2015
2163;03/12/2015;3;dez/15;12;DEC;December;2015-S2;2;2015
2164;04/12/2015;4;dez/15;12;DEC;December;2015-S2;2;2015
2165;05/12/2015;5;dez/15;12;DEC;December;2015-S2;2;2015
2166;06/12/2015;6;dez/15;12;DEC;December;2015-S2;2;2015
2167;07/12/2015;7;dez/15;12;DEC;December;2015-S2;2;2015
2168;08/12/2015;8;dez/15;12;DEC;December;2015-S2;2;2015
2169;09/12/2015;9;dez/15;12;DEC;December;2015-S2;2;2015
2170;10/12/2015;10;dez/15;12;DEC;December;2015-S2;2;2015
2171;11/12/2015;11;dez/15;12;DEC;December;2015-S2;2;2015
2172;12/12/2015;12;dez/15;12;DEC;December;2015-S2;2;2015
2173;13/12/2015;13;dez/15;12;DEC;December;2015-S2;2;2015
2174;14/12/2015;14;dez/15;12;DEC;December;2015-S2;2;2015
2175;15/12/2015;15;dez/15;12;DEC;December;2015-S2;2;2015
2176;16/12/2015;16;dez/15;12;DEC;December;2015-S2;2;2015
2177;17/12/2015;17;dez/15;12;DEC;December;2015-S2;2;2015
2178;18/12/2015;18;dez/15;12;DEC;December;2015-S2;2;2015
2179;19/12/2015;19;dez/15;12;DEC;December;2015-S2;2;2015
2180;20/12/2015;20;dez/15;12;DEC;December;2015-S2;2;2015
2181;21/12/2015;21;dez/15;12;DEC;December;2015-S2;2;2015
2182;22/12/2015;22;dez/15;12;DEC;December;2015-S2;2;2015
2183;23/12/2015;23;dez/15;12;DEC;December;2015-S2;2;2015
2184;24/12/2015;24;dez/15;12;DEC;December;2015-S2;2;2015
2185;25/12/2015;25;dez/15;12;DEC;December;2015-S2;2;2015
2186;26/12/2015;26;dez/15;12;DEC;December;2015-S2;2;2015
2187;27/12/2015;27;dez/15;12;DEC;December;2015-S2;2;2015
2188;28/12/2015;28;dez/15;12;DEC;December;2015-S2;2;2015
2189;29/12/2015;29;dez/15;12;DEC;December;2015-S2;2;2015
2190;30/12/2015;30;dez/15;12;DEC;December;2015-S2;2;2015
2191;31/12/2015;31;dez/15;12;DEC;December;2015-S2;2;2015
2192;01/01/2016;1;jan/16;1;JAN;January;2016-S1;1;2016
2193;02/01/2016;2;jan/16;1;JAN;January;2016-S1;1;2016
2194;03/01/2016;3;jan/16;1;JAN;January;2016-S1;1;2016
2195;04/01/2016;4;jan/16;1;JAN;January;2016-S1;1;2016
2196;05/01/2016;5;jan/16;1;JAN;January;2016-S1;1;2016
2197;06/01/2016;6;jan/16;1;JAN;January;2016-S1;1;2016
2198;07/01/2016;7;jan/16;1;JAN;January;2016-S1;1;2016
2199;08/01/2016;8;jan/16;1;JAN;January;2016-S1;1;2016
2200;09/01/2016;9;jan/16;1;JAN;January;2016-S1;1;2016
2201;10/01/2016;10;jan/16;1;JAN;January;2016-S1;1;2016
2202;11/01/2016;11;jan/16;1;JAN;January;2016-S1;1;2016
2203;12/01/2016;12;jan/16;1;JAN;January;2016-S1;1;2016
2204;13/01/2016;13;jan/16;1;JAN;January;2016-S1;1;2016
2205;14/01/2016;14;jan/16;1;JAN;January;2016-S1;1;2016
2206;15/01/2016;15;jan/16;1;JAN;January;2016-S1;1;2016
2207;16/01/2016;16;jan/16;1;JAN;January;2016-S1;1;2016
2208;17/01/2016;17;jan/16;1;JAN;January;2016-S1;1;2016
2209;18/01/2016;18;jan/16;1;JAN;January;2016-S1;1;2016
2210;19/01/2016;19;jan/16;1;JAN;January;2016-S1;1;2016
2211;20/01/2016;20;jan/16;1;JAN;January;2016-S1;1;2016
2212;21/01/2016;21;jan/16;1;JAN;January;2016-S1;1;2016
2213;22/01/2016;22;jan/16;1;JAN;January;2016-S1;1;2016
2214;23/01/2016;23;jan/16;1;JAN;January;2016-S1;1;2016
2215;24/01/2016;24;jan/16;1;JAN;January;2016-S1;1;2016
2216;25/01/2016;25;jan/16;1;JAN;January;2016-S1;1;2016
2217;26/01/2016;26;jan/16;1;JAN;January;2016-S1;1;2016
2218;27/01/2016;27;jan/16;1;JAN;January;2016-S1;1;2016
2219;28/01/2016;28;jan/16;1;JAN;January;2016-S1;1;2016
2220;29/01/2016;29;jan/16;1;JAN;January;2016-S1;1;2016
2221;30/01/2016;30;jan/16;1;JAN;January;2016-S1;1;2016
2222;31/01/2016;31;jan/16;1;JAN;January;2016-S1;1;2016
2223;01/02/2016;1;fev/16;2;FEB;February;2016-S1;1;2016
2224;02/02/2016;2;fev/16;2;FEB;February;2016-S1;1;2016
2225;03/02/2016;3;fev/16;2;FEB;February;2016-S1;1;2016
2226;04/02/2016;4;fev/16;2;FEB;February;2016-S1;1;2016
2227;05/02/2016;5;fev/16;2;FEB;February;2016-S1;1;2016
2228;06/02/2016;6;fev/16;2;FEB;February;2016-S1;1;2016
2229;07/02/2016;7;fev/16;2;FEB;February;2016-S1;1;2016
2230;08/02/2016;8;fev/16;2;FEB;February;2016-S1;1;2016
2231;09/02/2016;9;fev/16;2;FEB;February;2016-S1;1;2016
2232;10/02/2016;10;fev/16;2;FEB;February;2016-S1;1;2016
2233;11/02/2016;11;fev/16;2;FEB;February;2016-S1;1;2016
2234;12/02/2016;12;fev/16;2;FEB;February;2016-S1;1;2016
2235;13/02/2016;13;fev/16;2;FEB;February;2016-S1;1;2016
2236;14/02/2016;14;fev/16;2;FEB;February;2016-S1;1;2016
2237;15/02/2016;15;fev/16;2;FEB;February;2016-S1;1;2016
2238;16/02/2016;16;fev/16;2;FEB;February;2016-S1;1;2016
2239;17/02/2016;17;fev/16;2;FEB;February;2016-S1;1;2016
2240;18/02/2016;18;fev/16;2;FEB;February;2016-S1;1;2016
2241;19/02/2016;19;fev/16;2;FEB;February;2016-S1;1;2016
2242;20/02/2016;20;fev/16;2;FEB;February;2016-S1;1;2016
2243;21/02/2016;21;fev/16;2;FEB;February;2016-S1;1;2016
2244;22/02/2016;22;fev/16;2;FEB;February;2016-S1;1;2016
2245;23/02/2016;23;fev/16;2;FEB;February;2016-S1;1;2016
2246;24/02/2016;24;fev/16;2;FEB;February;2016-S1;1;2016
2247;25/02/2016;25;fev/16;2;FEB;February;2016-S1;1;2016
2248;26/02/2016;26;fev/16;2;FEB;February;2016-S1;1;2016
2249;27/02/2016;27;fev/16;2;FEB;February;2016-S1;1;2016
2250;28/02/2016;28;fev/16;2;FEB;February;2016-S1;1;2016
2251;29/02/2016;29;fev/16;2;FEB;February;2016-S1;1;2016
2252;01/03/2016;1;mar/16;3;MAR;March;2016-S1;1;2016
2253;02/03/2016;2;mar/16;3;MAR;March;2016-S1;1;2016
2254;03/03/2016;3;mar/16;3;MAR;March;2016-S1;1;2016
2255;04/03/2016;4;mar/16;3;MAR;March;2016-S1;1;2016
2256;05/03/2016;5;mar/16;3;MAR;March;2016-S1;1;2016
2257;06/03/2016;6;mar/16;3;MAR;March;2016-S1;1;2016
2258;07/03/2016;7;mar/16;3;MAR;March;2016-S1;1;2016
2259;08/03/2016;8;mar/16;3;MAR;March;2016-S1;1;2016
2260;09/03/2016;9;mar/16;3;MAR;March;2016-S1;1;2016
2261;10/03/2016;10;mar/16;3;MAR;March;2016-S1;1;2016
2262;11/03/2016;11;mar/16;3;MAR;March;2016-S1;1;2016
2263;12/03/2016;12;mar/16;3;MAR;March;2016-S1;1;2016
2264;13/03/2016;13;mar/16;3;MAR;March;2016-S1;1;2016
2265;14/03/2016;14;mar/16;3;MAR;March;2016-S1;1;2016
2266;15/03/2016;15;mar/16;3;MAR;March;2016-S1;1;2016
2267;16/03/2016;16;mar/16;3;MAR;March;2016-S1;1;2016
2268;17/03/2016;17;mar/16;3;MAR;March;2016-S1;1;2016
2269;18/03/2016;18;mar/16;3;MAR;March;2016-S1;1;2016
2270;19/03/2016;19;mar/16;3;MAR;March;2016-S1;1;2016
2271;20/03/2016;20;mar/16;3;MAR;March;2016-S1;1;2016
2272;21/03/2016;21;mar/16;3;MAR;March;2016-S1;1;2016
2273;22/03/2016;22;mar/16;3;MAR;March;2016-S1;1;2016
2274;23/03/2016;23;mar/16;3;MAR;March;2016-S1;1;2016
2275;24/03/2016;24;mar/16;3;MAR;March;2016-S1;1;2016
2276;25/03/2016;25;mar/16;3;MAR;March;2016-S1;1;2016
2277;26/03/2016;26;mar/16;3;MAR;March;2016-S1;1;2016
2278;27/03/2016;27;mar/16;3;MAR;March;2016-S1;1;2016
2279;28/03/2016;28;mar/16;3;MAR;March;2016-S1;1;2016
2280;29/03/2016;29;mar/16;3;MAR;March;2016-S1;1;2016
2281;30/03/2016;30;mar/16;3;MAR;March;2016-S1;1;2016
2282;31/03/2016;31;mar/16;3;MAR;March;2016-S1;1;2016
2283;01/04/2016;1;abr/16;4;APR;April;2016-S1;1;2016
2284;02/04/2016;2;abr/16;4;APR;April;2016-S1;1;2016
2285;03/04/2016;3;abr/16;4;APR;April;2016-S1;1;2016
2286;04/04/2016;4;abr/16;4;APR;April;2016-S1;1;2016
2287;05/04/2016;5;abr/16;4;APR;April;2016-S1;1;2016
2288;06/04/2016;6;abr/16;4;APR;April;2016-S1;1;2016
2289;07/04/2016;7;abr/16;4;APR;April;2016-S1;1;2016
2290;08/04/2016;8;abr/16;4;APR;April;2016-S1;1;2016
2291;09/04/2016;9;abr/16;4;APR;April;2016-S1;1;2016
2292;10/04/2016;10;abr/16;4;APR;April;2016-S1;1;2016
2293;11/04/2016;11;abr/16;4;APR;April;2016-S1;1;2016
2294;12/04/2016;12;abr/16;4;APR;April;2016-S1;1;2016
2295;13/04/2016;13;abr/16;4;APR;April;2016-S1;1;2016
2296;14/04/2016;14;abr/16;4;APR;April;2016-S1;1;2016
2297;15/04/2016;15;abr/16;4;APR;April;2016-S1;1;2016
2298;16/04/2016;16;abr/16;4;APR;April;2016-S1;1;2016
2299;17/04/2016;17;abr/16;4;APR;April;2016-S1;1;2016
2300;18/04/2016;18;abr/16;4;APR;April;2016-S1;1;2016
2301;19/04/2016;19;abr/16;4;APR;April;2016-S1;1;2016
2302;20/04/2016;20;abr/16;4;APR;April;2016-S1;1;2016
2303;21/04/2016;21;abr/16;4;APR;April;2016-S1;1;2016
2304;22/04/2016;22;abr/16;4;APR;April;2016-S1;1;2016
2305;23/04/2016;23;abr/16;4;APR;April;2016-S1;1;2016
2306;24/04/2016;24;abr/16;4;APR;April;2016-S1;1;2016
2307;25/04/2016;25;abr/16;4;APR;April;2016-S1;1;2016
2308;26/04/2016;26;abr/16;4;APR;April;2016-S1;1;2016
2309;27/04/2016;27;abr/16;4;APR;April;2016-S1;1;2016
2310;28/04/2016;28;abr/16;4;APR;April;2016-S1;1;2016
2311;29/04/2016;29;abr/16;4;APR;April;2016-S1;1;2016
2312;30/04/2016;30;abr/16;4;APR;April;2016-S1;1;2016
2313;01/05/2016;1;mai/16;5;MAI;May;2016-S1;1;2016
2314;02/05/2016;2;mai/16;5;MAI;May;2016-S1;1;2016
2315;03/05/2016;3;mai/16;5;MAI;May;2016-S1;1;2016
2316;04/05/2016;4;mai/16;5;MAI;May;2016-S1;1;2016
2317;05/05/2016;5;mai/16;5;MAI;May;2016-S1;1;2016
2318;06/05/2016;6;mai/16;5;MAI;May;2016-S1;1;2016
2319;07/05/2016;7;mai/16;5;MAI;May;2016-S1;1;2016
2320;08/05/2016;8;mai/16;5;MAI;May;2016-S1;1;2016
2321;09/05/2016;9;mai/16;5;MAI;May;2016-S1;1;2016
2322;10/05/2016;10;mai/16;5;MAI;May;2016-S1;1;2016
2323;11/05/2016;11;mai/16;5;MAI;May;2016-S1;1;2016
2324;12/05/2016;12;mai/16;5;MAI;May;2016-S1;1;2016
2325;13/05/2016;13;mai/16;5;MAI;May;2016-S1;1;2016
2326;14/05/2016;14;mai/16;5;MAI;May;2016-S1;1;2016
2327;15/05/2016;15;mai/16;5;MAI;May;2016-S1;1;2016
2328;16/05/2016;16;mai/16;5;MAI;May;2016-S1;1;2016
2329;17/05/2016;17;mai/16;5;MAI;May;2016-S1;1;2016
2330;18/05/2016;18;mai/16;5;MAI;May;2016-S1;1;2016
2331;19/05/2016;19;mai/16;5;MAI;May;2016-S1;1;2016
2332;20/05/2016;20;mai/16;5;MAI;May;2016-S1;1;2016
2333;21/05/2016;21;mai/16;5;MAI;May;2016-S1;1;2016
2334;22/05/2016;22;mai/16;5;MAI;May;2016-S1;1;2016
2335;23/05/2016;23;mai/16;5;MAI;May;2016-S1;1;2016
2336;24/05/2016;24;mai/16;5;MAI;May;2016-S1;1;2016
2337;25/05/2016;25;mai/16;5;MAI;May;2016-S1;1;2016
2338;26/05/2016;26;mai/16;5;MAI;May;2016-S1;1;2016
2339;27/05/2016;27;mai/16;5;MAI;May;2016-S1;1;2016
2340;28/05/2016;28;mai/16;5;MAI;May;2016-S1;1;2016
2341;29/05/2016;29;mai/16;5;MAI;May;2016-S1;1;2016
2342;30/05/2016;30;mai/16;5;MAI;May;2016-S1;1;2016
2343;31/05/2016;31;mai/16;5;MAI;May;2016-S1;1;2016
2344;01/06/2016;1;jun/16;6;JUN;June;2016-S1;1;2016
2345;02/06/2016;2;jun/16;6;JUN;June;2016-S1;1;2016
2346;03/06/2016;3;jun/16;6;JUN;June;2016-S1;1;2016
2347;04/06/2016;4;jun/16;6;JUN;June;2016-S1;1;2016
2348;05/06/2016;5;jun/16;6;JUN;June;2016-S1;1;2016
2349;06/06/2016;6;jun/16;6;JUN;June;2016-S1;1;2016
2350;07/06/2016;7;jun/16;6;JUN;June;2016-S1;1;2016
2351;08/06/2016;8;jun/16;6;JUN;June;2016-S1;1;2016
2352;09/06/2016;9;jun/16;6;JUN;June;2016-S1;1;2016
2353;10/06/2016;10;jun/16;6;JUN;June;2016-S1;1;2016
2354;11/06/2016;11;jun/16;6;JUN;June;2016-S1;1;2016
2355;12/06/2016;12;jun/16;6;JUN;June;2016-S1;1;2016
2356;13/06/2016;13;jun/16;6;JUN;June;2016-S1;1;2016
2357;14/06/2016;14;jun/16;6;JUN;June;2016-S1;1;2016
2358;15/06/2016;15;jun/16;6;JUN;June;2016-S1;1;2016
2359;16/06/2016;16;jun/16;6;JUN;June;2016-S1;1;2016
2360;17/06/2016;17;jun/16;6;JUN;June;2016-S1;1;2016
2361;18/06/2016;18;jun/16;6;JUN;June;2016-S1;1;2016
2362;19/06/2016;19;jun/16;6;JUN;June;2016-S1;1;2016
2363;20/06/2016;20;jun/16;6;JUN;June;2016-S1;1;2016
2364;21/06/2016;21;jun/16;6;JUN;June;2016-S1;1;2016
2365;22/06/2016;22;jun/16;6;JUN;June;2016-S1;1;2016
2366;23/06/2016;23;jun/16;6;JUN;June;2016-S1;1;2016
2367;24/06/2016;24;jun/16;6;JUN;June;2016-S1;1;2016
2368;25/06/2016;25;jun/16;6;JUN;June;2016-S1;1;2016
2369;26/06/2016;26;jun/16;6;JUN;June;2016-S1;1;2016
2370;27/06/2016;27;jun/16;6;JUN;June;2016-S1;1;2016
2371;28/06/2016;28;jun/16;6;JUN;June;2016-S1;1;2016
2372;29/06/2016;29;jun/16;6;JUN;June;2016-S1;1;2016
2373;30/06/2016;30;jun/16;6;JUN;June;2016-S1;1;2016
2374;01/07/2016;1;jul/16;7;JUL;July;2016-S2;2;2016
2375;02/07/2016;2;jul/16;7;JUL;July;2016-S2;2;2016
2376;03/07/2016;3;jul/16;7;JUL;July;2016-S2;2;2016
2377;04/07/2016;4;jul/16;7;JUL;July;2016-S2;2;2016
2378;05/07/2016;5;jul/16;7;JUL;July;2016-S2;2;2016
2379;06/07/2016;6;jul/16;7;JUL;July;2016-S2;2;2016
2380;07/07/2016;7;jul/16;7;JUL;July;2016-S2;2;2016
2381;08/07/2016;8;jul/16;7;JUL;July;2016-S2;2;2016
2382;09/07/2016;9;jul/16;7;JUL;July;2016-S2;2;2016
2383;10/07/2016;10;jul/16;7;JUL;July;2016-S2;2;2016
2384;11/07/2016;11;jul/16;7;JUL;July;2016-S2;2;2016
2385;12/07/2016;12;jul/16;7;JUL;July;2016-S2;2;2016
2386;13/07/2016;13;jul/16;7;JUL;July;2016-S2;2;2016
2387;14/07/2016;14;jul/16;7;JUL;July;2016-S2;2;2016
2388;15/07/2016;15;jul/16;7;JUL;July;2016-S2;2;2016
2389;16/07/2016;16;jul/16;7;JUL;July;2016-S2;2;2016
2390;17/07/2016;17;jul/16;7;JUL;July;2016-S2;2;2016
2391;18/07/2016;18;jul/16;7;JUL;July;2016-S2;2;2016
2392;19/07/2016;19;jul/16;7;JUL;July;2016-S2;2;2016
2393;20/07/2016;20;jul/16;7;JUL;July;2016-S2;2;2016
2394;21/07/2016;21;jul/16;7;JUL;July;2016-S2;2;2016
2395;22/07/2016;22;jul/16;7;JUL;July;2016-S2;2;2016
2396;23/07/2016;23;jul/16;7;JUL;July;2016-S2;2;2016
2397;24/07/2016;24;jul/16;7;JUL;July;2016-S2;2;2016
2398;25/07/2016;25;jul/16;7;JUL;July;2016-S2;2;2016
2399;26/07/2016;26;jul/16;7;JUL;July;2016-S2;2;2016
2400;27/07/2016;27;jul/16;7;JUL;July;2016-S2;2;2016
2401;28/07/2016;28;jul/16;7;JUL;July;2016-S2;2;2016
2402;29/07/2016;29;jul/16;7;JUL;July;2016-S2;2;2016
2403;30/07/2016;30;jul/16;7;JUL;July;2016-S2;2;2016
2404;31/07/2016;31;jul/16;7;JUL;July;2016-S2;2;2016
2405;01/08/2016;1;ago/16;8;AUG;August;2016-S2;2;2016
2406;02/08/2016;2;ago/16;8;AUG;August;2016-S2;2;2016
2407;03/08/2016;3;ago/16;8;AUG;August;2016-S2;2;2016
2408;04/08/2016;4;ago/16;8;AUG;August;2016-S2;2;2016
2409;05/08/2016;5;ago/16;8;AUG;August;2016-S2;2;2016
2410;06/08/2016;6;ago/16;8;AUG;August;2016-S2;2;2016
2411;07/08/2016;7;ago/16;8;AUG;August;2016-S2;2;2016
2412;08/08/2016;8;ago/16;8;AUG;August;2016-S2;2;2016
2413;09/08/2016;9;ago/16;8;AUG;August;2016-S2;2;2016
2414;10/08/2016;10;ago/16;8;AUG;August;2016-S2;2;2016
2415;11/08/2016;11;ago/16;8;AUG;August;2016-S2;2;2016
2416;12/08/2016;12;ago/16;8;AUG;August;2016-S2;2;2016
2417;13/08/2016;13;ago/16;8;AUG;August;2016-S2;2;2016
2418;14/08/2016;14;ago/16;8;AUG;August;2016-S2;2;2016
2419;15/08/2016;15;ago/16;8;AUG;August;2016-S2;2;2016
2420;16/08/2016;16;ago/16;8;AUG;August;2016-S2;2;2016
2421;17/08/2016;17;ago/16;8;AUG;August;2016-S2;2;2016
2422;18/08/2016;18;ago/16;8;AUG;August;2016-S2;2;2016
2423;19/08/2016;19;ago/16;8;AUG;August;2016-S2;2;2016
2424;20/08/2016;20;ago/16;8;AUG;August;2016-S2;2;2016
2425;21/08/2016;21;ago/16;8;AUG;August;2016-S2;2;2016
2426;22/08/2016;22;ago/16;8;AUG;August;2016-S2;2;2016
2427;23/08/2016;23;ago/16;8;AUG;August;2016-S2;2;2016
2428;24/08/2016;24;ago/16;8;AUG;August;2016-S2;2;2016
2429;25/08/2016;25;ago/16;8;AUG;August;2016-S2;2;2016
2430;26/08/2016;26;ago/16;8;AUG;August;2016-S2;2;2016
2431;27/08/2016;27;ago/16;8;AUG;August;2016-S2;2;2016
2432;28/08/2016;28;ago/16;8;AUG;August;2016-S2;2;2016
2433;29/08/2016;29;ago/16;8;AUG;August;2016-S2;2;2016
2434;30/08/2016;30;ago/16;8;AUG;August;2016-S2;2;2016
2435;31/08/2016;31;ago/16;8;AUG;August;2016-S2;2;2016
2436;01/09/2016;1;set/16;9;SEP;September;2016-S2;2;2016
